학원명,주소,Latitude,Longitude,정원합계,일시수용능력인원합계
이든수학학원,서울특별시 강남구 도곡로 519,37.5000709,127.0629888,31,133
엘브라운통합영재학원,서울특별시 강남구 삼성로64길 46,37.5007554,127.0642647,56,149
9087스튜디오미술교습소,서울특별시 서초구 바우뫼로20길 25,37.4741344,127.0340792,4,9
압구정파인만중1관학원,서울특별시 강남구 압구정로32길 11,37.5269161,127.0302159,459,286
유원학원,서울특별시 강남구 선릉로64길 18,37.4979058,127.0537428,752,100
라임음악교습소,서울특별시 강남구 압구정로 151,37.5262221,127.0244795,30,5
엠오엠수학전문학원,서울특별시 강남구 압구정로18길 5,37.5246005,127.0244014,10,80
맥스수학학원,서울특별시 강남구 선릉로62길 32-2,37.49768,127.0550939,30,20
이도국어학원,서울특별시 강남구 도곡로 444,37.4980113,127.0591722,9760,122
대치이지영어교습소,서울특별시 강남구 삼성로 311,37.4996418,127.0601672,3,5
아이하트미술교습소,서울특별시 강남구 일원로3길 72,37.4928209,127.0854727,49,7
올댓발레학원,서울특별시 강남구 삼성로 155,37.4938284,127.062941,12,51
강남엔(N)플러스학원,서울특별시 강남구 언주로 325,37.4969157,127.0449922,687,97
지에스피(GSP)영어학원,서울특별시 강남구 압구정로34길 11,37.5273895,127.030957,132,69
에디스프렙어학원,서울특별시 강남구 테헤란로81길 10,37.5079246,127.0572842,220,160
의치학전문대치세종3관학원,서울특별시 강남구 역삼로 424,37.5010752,127.0534432,70,79
다원스타학원,서울특별시 강남구 도곡로 511,37.4996664,127.0622284,6210,212
문스음악교습소,서울특별시 강남구 논현로10길 30,37.4749679,127.0509586,4,4
더올림수학교습소,서울특별시 강남구 광평로31길 27,37.4848958,127.0906778,3,9
세한와이즈컨설팅학원,서울특별시 강남구 테헤란로64길 16-9,37.5035994,127.0506315,205,74
그린램프라이브러리압구정캠퍼스독서실,서울특별시 강남구 압구정로34길 11,37.5273895,127.030957,198,99
전회경영어학원,서울특별시 강남구 남부순환로 2911,37.49246,127.0579272,30,133
러셀바른공부자습전용관학원,서울특별시 강남구 남부순환로 2942,37.4935818,127.0623994,54361,1188
가온수학교습소,서울특별시 강남구 역삼로64길 18,37.4998994,127.0530565,4,4
에스알영어교습소,서울특별시 강남구 역삼로 458,37.5024983,127.0574222,6,6
꾸메땅스카이학습코칭학원,서울특별시 강남구 개포로 250,37.4788918,127.0498857,86,84
토브153연기학원,서울특별시 강남구 논현로131길 10,37.5145549,127.0294521,40,51
용감한컴퍼니원격학원,서울특별시 강남구 테헤란로 146,37.4999942,127.0354155,3366,99
압구정크라센어학원,서울특별시 강남구 논현로168길 18,37.5238067,127.0296884,4492,156
제이민아트스터디예술대학입시종합학원,서울특별시 강남구 테헤란로6길 46,37.4956949,127.0314437,30,71
맨하튼첼로교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,12,4
드림피아노교습소,서울특별시 강남구 양재대로33길 25,37.4910937,127.0824284,25,5
박태오물리학교습소,서울특별시 강남구 도곡로 423,37.497826,127.0567677,16,4
깨단수학교습소,서울특별시 강남구 역삼로64길 15,37.5001064,127.0532761,315,5
김영플러스자연계전문관학원,서울특별시 서초구 강남대로 419,37.4998564,127.0261723,2830,197
세곡에이프릴어학원,서울특별시 강남구 자곡로 120,37.4721173,127.0965093,48,148
더아이노블강남본원어학원,서울특별시 강남구 남부순환로378길 20,37.4849877,127.0461185,254,180
수능프로젝트학원,서울특별시 강남구 학동로1길 21,37.5128231,127.0216591,220,85
투클래스영어교습소,서울특별시 강남구 역삼로64길 13,37.5002262,127.05323,8,5
온더데스크한티독서실,서울특별시 강남구 역삼로52길 14,37.4985291,127.0479489,250,125
가이아플라워아트공예학원,서울특별시 강남구 선릉로131길 4,37.5179838,127.0405799,180,49
대치한뜻음악학원,서울특별시 강남구 남부순환로 2917,37.4931481,127.0590766,560,46
씽크씽크아트랩미술학원,서울특별시 강남구 선릉로108길 53,37.5108749,127.0484237,30,30
대치스타학원,서울특별시 강남구 삼성로 324,37.5008476,127.0601302,48,115
수학돼지학원,서울특별시 강남구 압구정로18길 8,37.5242768,127.0242794,14,77
엘와이피(LYP)수학학원,서울특별시 강남구 선릉로68길 17,37.4993664,127.0530655,178,84
브레인팩토리미술학원,서울특별시 강남구 선릉로76길 7,37.5015479,127.051139,260,59
올바른수학과학전문학원,서울특별시 강남구 자곡로 120,37.4721173,127.0965093,56,72
이투스투포세븐강남학원,서울특별시 강남구 테헤란로4길 28,37.4965132,127.0300705,500,224
쌤학원,서울특별시 강남구 삼성로57길 39,37.4971795,127.0580656,20,96
미래탐구중등학원,서울특별시 강남구 삼성로57길 31,37.4973219,127.0585426,900,154
프랜들리에듀학원,서울특별시 강남구 선릉로68길 19,37.4994047,127.0531876,28,75
한스잉글리쉬(Han`s English)영어교습소,서울특별시 강남구 개포로20길 20,37.4776396,127.0475713,4,4
블루밍아트미술교습소,서울특별시 강남구 봉은사로67길 30,37.513696,127.0480768,4,2
크레마(crema)수학학원,서울특별시 강남구 압구정로30길 23,37.5259482,127.0294613,36,72
대성다수인학원,서울특별시 강남구 삼성로119길 14,37.5160444,127.0503312,167,104
엠앤엠수학학원,서울특별시 강남구 도곡로 521,37.5000321,127.0632277,160,72
리얼코딩아바타원격학원,서울특별시 강남구 테헤란로39길 41,37.5051454,127.0405314,99,0
글로벌잡코리아학원,서울특별시 강남구 테헤란로7길 7,37.4996222,127.0305148,80,99
압구정위드피아노학원,서울특별시 강남구 선릉로 833,37.5265111,127.0399376,50,42
크레오(CREO)학원,서울특별시 강남구 남부순환로 2909,37.4922077,127.0573813,15,193
더수시입시컨설팅학원,서울특별시 강남구 삼성로69길 15,37.5013456,127.0580509,56,74
리더스논술교습소,서울특별시 강남구 논현로175길 25,37.5254304,127.0266876,15,4
탑티어학원,서울특별시 강남구 남부순환로 2935,37.4940247,127.0613442,64,115
잠룡승천학원,서울특별시 강남구 남부순환로 2941,37.4942268,127.0617852,160,221
정문수학교습소,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,8,4
압구정함수학학원,서울특별시 강남구 압구정로20길 15,37.5248229,127.0254241,28,71
르자당학원,서울특별시 강남구 논현로159길 48-3,37.5221869,127.0240824,34,57
흑과백조소학원,서울특별시 강남구 선릉로 418,37.502253,127.0503185,153,64
꼬레아트미술학원,서울특별시 강남구 선릉로72길 12,37.5001703,127.0522837,130,53
회화랑미술학원,서울특별시 강남구 역삼로64길 9,37.5004504,127.0531429,75,78
달꿈음악학원,서울특별시 강남구 자곡로 120,37.4721173,127.0965093,1984,54
엘와이미디어번역학원,서울특별시 강남구 압구정로 144,37.5249575,127.0246028,1,80
스킬서포트교육센터컴퓨터학원,서울특별시 강남구 삼성로95길 15,37.5077573,127.0545287,88,88
지씨와이에듀(GCYEdu)학원,서울특별시 강남구 선릉로64길 24,37.4981312,127.0542485,42,70
오티피(OTP)영어학원,서울특별시 강남구 테헤란로8길 26,37.4971925,127.0316861,12,69
에이탑트레이닝시스템학원,서울특별시 강남구 삼성로145길 16,37.5225961,127.0469289,430,50
그린램프라이브러리청담캠퍼스독서실,서울특별시 강남구 삼성로133길 14,37.51949,127.0483154,214,107
이케이(EK)아트미술학원,서울특별시 강남구 테헤란로4길 38-4,37.4959565,127.0302668,24,42
브라이튼아카데미(Brighten Academy)어학원,서울특별시 강남구 논현로152길 13,37.521251,127.0292842,25,157
엘루씨뷰티아카데미학원,서울특별시 강남구 강남대로132길 59,37.5135109,127.0258454,352,63
엘뮤음악학원,서울특별시 강남구 자곡로 106,37.4719211,127.0950026,166,47
제이비제주국제보습학원,서울특별시 강남구 선릉로 664,37.5158959,127.0422861,60,70
온더데스크도곡독서실,서울특별시 강남구 도곡로 182,37.4915335,127.039323,174,87
마로학원,서울특별시 강남구 언주로94길 15,37.5044766,127.0434719,684,122
유엠웨딩드레스아카데미학원,서울특별시 강남구 삼성로 726,37.5205322,127.0496679,40,65
천일문라이브러리독서실,서울특별시 강남구 개포로 303,37.4826691,127.0544261,184,92
이엘(EL)수학교습소,서울특별시 강남구 압구정로 224,37.5285363,127.0321595,3,3
에쎈영어교습소,서울특별시 강남구 역삼로 424,37.5010752,127.0534432,7,7
프로픽아카데미게임그래픽학원,서울특별시 강남구 테헤란로 109,37.4988108,127.0289974,624,119
최상위권수학학원,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,168,75
바른길입시교육컨설팅학원,서울특별시 강남구 삼성로 155,37.4938284,127.062941,704,67
와이앤파트너스학원,서울특별시 강남구 논현로87길 25,37.4993268,127.034765,350,79
차홍아카데미학원,서울특별시 강남구 학동로33길 42,37.5175769,127.0322524,75,95
퓨쳐플랜학원,서울특별시 강남구 역삼로64길 22,37.4995919,127.0532085,4,96
대치파인만입시관학원,서울특별시 강남구 삼성로 150,37.4933928,127.0673501,200,74
진연기학원,서울특별시 강남구 논현로 625,37.5094252,127.0326071,80,59
생각의숲국어논술전문학원,서울특별시 강남구 선릉로 30,37.4826789,127.0611803,60,121
이경수학학원,서울특별시 강남구 선릉로 334,37.4995931,127.0516807,23,77
홀릭학원,서울특별시 강남구 테헤란로 108,37.4979753,127.0288996,30,84
에이치앤씨직무인증학원,서울특별시 강남구 강남대로152길 17,37.517529,127.0208015,70,75
리드101자곡영어학원,서울특별시 강남구 자곡로 106,37.4719211,127.0950026,200,81
씨앗영어교습소,서울특별시 강남구 남부순환로 2927,37.49391,127.060213,2,2
윤선생우리집앞영어교실율현영어교습소,서울특별시 강남구 밤고개로21길 69,37.474253,127.1138961,36,9
더(THE)틴트미술학원,서울특별시 강남구 선릉로82길 13,37.5027711,127.051077,250,139
혜인즈블라썸플로리스트화훼학원,서울특별시 강남구 강남대로132길 11,37.5124134,127.0219679,300,116
아미고발레학원,서울특별시 강남구 압구정로 113-22,37.5247099,127.0196554,190,80
뉴파인반포고등관학원,서울특별시 서초구 신반포로 162,37.5048882,127.0020908,1650,212
토즈스터디센터논현독서실,서울특별시 강남구 선릉로129길 16,37.5163586,127.0402263,20,82
멀홀랜드액팅스튜디오학원,서울특별시 강남구 언주로134길 18,37.5166107,127.0370171,78,94
배영주미술교습소,서울특별시 강남구 개포로 623,37.4943476,127.079616,14,7
씨엠에스(CMS)대치고등2관학원,서울특별시 강남구 삼성로71길 7,37.5021276,127.0583283,105,208
안상혁수학학원,서울특별시 강남구 남부순환로 2941,37.4942268,127.0617852,40,71
한국사의달인원격교습학원,서울특별시 강남구 강남대로 340,37.4935555,127.0302509,792,99
라드유학미술교습소,서울특별시 강남구 압구정로28길 22-10,37.5252628,127.0268712,9,9
미탐프리미어학원,서울특별시 강남구 도곡로 434,37.4976364,127.0579549,10530,178
사실주의연기학원,서울특별시 강남구 논현로131길 12,37.5144966,127.0292517,82,97
족집게어학원,서울특별시 강남구 역삼로63길 6,37.501588,127.0525941,400,149
상산수학교습소,서울특별시 강남구 남부순환로 2917,37.4931481,127.0590766,10,4
유니팝미술교습소,서울특별시 강남구 자곡로 120,37.4721173,127.0965093,18,9
나무피아노교습소,서울특별시 강남구 남부순환로365길 26,37.487018,127.0396107,20,5
에스엠디(SMD)수학교습소,서울특별시 강남구 삼성로63길 9,37.4997715,127.0593678,30,5
하노버음악학원,서울특별시 강남구 남부순환로363길 11,37.4859244,127.0379017,60,47
파워영재학원,서울특별시 강남구 도곡로 515,37.4998352,127.0626495,100,71
다원교육고등관학원,서울특별시 강남구 도곡로 501,37.4993898,127.061127,6750,114
시대인재99학원,서울특별시 강남구 도곡로 428,37.4974416,127.0573512,10530,132
파라미타학원,서울특별시 강남구 압구정로 132,37.5242325,127.0232383,26,76
경제적자유아카데미학원,서울특별시 서초구 사임당로 173,37.4927943,127.0285544,60,88
김종율부동산아카데미학원,서울특별시 강남구 테헤란로4길 15,37.4973943,127.0302323,50,84
광림샤이닝키즈학원,서울특별시 강남구 논현로163길 33,37.5238869,127.0251531,180,294
터키문화원커리어업학원,서울특별시 서초구 반포대로 98,37.489087,127.0094251,96,220
고등학원,서울특별시 강남구 도곡로 501,37.4993898,127.061127,6750,294
위더스학원,서울특별시 강남구 학동로68길 7,37.5174448,127.0467984,86,95
타임사진학원,서울특별시 강남구 언주로113길 13,37.509201,127.0363098,100,50
꿈꾸는집현전논술교습소,서울특별시 강남구 광평로10길 15,37.482024,127.0821324,15,5
필즈수학교습소,서울특별시 강남구 압구정로 113-22,37.5247099,127.0196554,32,4
시대인재77학원,서울특별시 강남구 도곡로 460,37.4983942,127.0606446,11610,236
어스플러스연기학원,서울특별시 강남구 강남대로 530,37.5094334,127.0226216,24,91
아이비젠코리아학원,서울특별시 강남구 압구정로30길 17,37.5263249,127.0295435,90,72
늘푸른큰키나무학원,서울특별시 강남구 선릉로64길 15-14,37.4989487,127.0533074,6,68
상위권수학강남구청점학원,서울특별시 강남구 선릉로130길 20,37.5161513,127.0434365,72,69
엑스매쓰(XMATH)학원,서울특별시 강남구 선릉로64길 7,37.4979741,127.0528926,60,82
시대인재88학원,서울특별시 강남구 삼성로57길 22,37.4978398,127.0592568,10530,82
김도현뉴미디어영어학원,서울특별시 강남구 선릉로 340,37.5001813,127.0515487,80,120
제이디씨(JDC)무용학원,서울특별시 강남구 밤고개로21길 73,37.474254,127.1143812,455,65
제이랩(J.lab)유학미술교습소,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,10,7
라온논술교습소,서울특별시 강남구 자곡로 114,37.4720223,127.0960065,6,4
배우마당연기교습소,서울특별시 강남구 압구정로18길 17,37.5239097,127.0249117,25,6
디아이파트너즈학원,서울특별시 강남구 도산대로8길 23,37.5154395,127.0226056,225,154
달리그린미술교습소,서울특별시 강남구 삼성로135길 41,37.5194643,127.0461082,30,6
이병훈교육연구소진로진학학원,서울특별시 강남구 역삼로 423,37.5015634,127.0532216,200,79
아테나논술교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,12,12
에스엠엠에이(SMMA)아카데미학원,서울특별시 강남구 학동로20길 32,37.5113987,127.0279823,104,65
위드발레학원,서울특별시 강남구 테헤란로25길 15-5,37.5016218,127.0348241,180,98
과학의맥학원,서울특별시 강남구 압구정로 114,37.5232774,127.021304,52,73
미래탐구청은1관학원,서울특별시 강남구 도곡로 434,37.4976364,127.0579549,745,182
인투과학교습소,서울특별시 강남구 삼성로 233,37.4977699,127.0606416,5,5
강남잉글리쉬아카데미어학원,서울특별시 강남구 언주로164길 12,37.525153,127.0343807,96,467
유엠(UM)학원,서울특별시 강남구 개포로82길 11,37.4885331,127.0674474,120,71
두각하늘관학원,서울특별시 강남구 삼성로 301,37.499102,127.0604069,1260,102
에스에듀학원,서울특별시 강남구 압구정로32길 25,37.5260448,127.0300503,402,80
피에스아이아카데미학원,서울특별시 강남구 논현로161길 13,37.523335,127.0270202,112,120
비다이미술학원,서울특별시 강남구 역삼로3길 17-6,37.4947016,127.0305955,24,81
에스비에스(SBS)아카데미게임학원,서울특별시 강남구 테헤란로5길 7,37.4992638,127.0292461,5532,146
와이즈만영재입시센터학원,서울특별시 강남구 영동대로 231,37.4997861,127.0673274,570,264
홍성민영어에듀학원,서울특별시 강남구 선릉로62길 13,37.4975063,127.0535739,45,73
미코와사람들미용교습소,서울특별시 강남구 학동로45길 3-4,37.5166594,127.0376168,27,9
미생바둑학원,서울특별시 강남구 테헤란로2길 21,37.4968242,127.0294078,80,52
압구정소수서원학원,서울특별시 강남구 압구정로18길 5,37.5246005,127.0244014,48,78
러닝스푼즈학원,서울특별시 강남구 강남대로94길 15,37.4996351,127.0285951,960,144
서울아카데미학원,서울특별시 강남구 삼성로64길 16,37.5000192,127.0617824,460,283
고등관학원,서울특별시 강남구 도곡로 501,37.4993898,127.061127,5474,119
정선수학교습소,서울특별시 강남구 삼성로 324,37.5008476,127.0601302,30,6
김정준국어학원,서울특별시 강남구 도곡로77길 7,37.4988033,127.0583171,20,71
젠스영어교습소,서울특별시 강남구 압구정로 113-22,37.5247099,127.0196554,9,5
대치메카학원,서울특별시 강남구 도곡로 428,37.4974416,127.0573512,425,137
모다랩패션디자인학원,서울특별시 강남구 언주로172길 14,37.5276336,127.0348904,10,65
올바른영어교습소,서울특별시 강남구 역삼로 417,37.5013862,127.0526773,16,9
디자인고흐본관미술학원,서울특별시 강남구 선릉로82길 9,37.5027028,127.0508677,8104,55
디와이에스강인학원,서울특별시 강남구 역삼로74길 7,37.5014063,127.0553218,252,89
예섬에스관학원,서울특별시 강남구 도곡로 413,37.4975956,127.0557613,1500,170
디자인고흐신관미술학원,서울특별시 강남구 선릉로82길 9,37.5027028,127.0508677,9226,112
다원국어학원,서울특별시 강남구 삼성로 406,37.5035708,127.0588072,2220,228
곽샘음악학원,서울특별시 강남구 압구정로 113-22,37.5247099,127.0196554,70,59
파인즈영어학원,서울특별시 강남구 압구정로28길 22-5,37.5250123,127.0271808,8,68
프레즐사이언스학원,서울특별시 강남구 역삼로 536,37.5037491,127.0617296,16,74
에듀그룹맥스학원,서울특별시 강남구 선릉로64길 18,37.4979058,127.0537428,508,85
별사탕연기학원,서울특별시 강남구 언주로87길 43,37.5006565,127.039666,10,59
매쓰더케이(math.TheK)수학교습소,서울특별시 강남구 압구정로 224,37.5285363,127.0321595,12,5
씨엠에스(CMS)중등1관학원,서울특별시 강남구 삼성로 345,37.5023034,127.0586846,235,99
아폴론교육학원,서울특별시 강남구 도곡로93길 9,37.5008373,127.0645016,2500,68
혜윰수학교습소,서울특별시 강남구 역삼로64길 15,37.5001064,127.0532761,42,6
두원수학교습소,서울특별시 강남구 선릉로64길 15-8,37.4986023,127.0534792,20,4
바른아트센터미술학원,서울특별시 강남구 논현로164길 21,37.5234461,127.0299841,405,81
한수위수학교습소,서울특별시 강남구 압구정로29길 68,37.5319756,127.0285632,18,2
에이펙스에듀학원,서울특별시 강남구 삼성로64길 41,37.5010034,127.063646,480,159
시대인재서바이벌관학원,서울특별시 강남구 도곡로 510,37.4989119,127.0619546,10530,104
김지현플러스수학학원,서울특별시 강남구 남부순환로 2936,37.4933573,127.0619092,15,72
라인액팅스쿨학원,서울특별시 강남구 학동로33길 8,37.5163751,127.0323538,26,62
그로튼아카데미학원,서울특별시 강남구 도곡로 418,37.4970089,127.0562594,528,283
개포마중물교실국어논술교습소,서울특별시 강남구 개포로 508,37.4892091,127.0679609,7,4
씨아이티코드아카데미(CIT Code Academy)학원,서울특별시 강남구 압구정로32길 11,37.5269161,127.0302159,52,54
역삼피아노교습소,서울특별시 강남구 역삼로4길 22,37.4921537,127.032304,20,5
와이케이에스(YKS)양경숙영어교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,28,3
하이원학원,서울특별시 강남구 남부순환로 2941,37.4942268,127.0617852,494,139
오른수학학원,서울특별시 강남구 도곡로87길 6,37.5001879,127.0634454,370,190
이맥스(eMAX Englsih)어학원,서울특별시 강남구 남부순환로 2909,37.4922077,127.0573813,164,147
하늘발레무용교습소,서울특별시 강남구 압구정로29길 65,37.5317386,127.0270157,36,9
생각하는황소3관학원,서울특별시 강남구 역삼로 448,37.5019986,127.0562288,50,182
핵심엠케이(MK)고릴라수학교습소,서울특별시 강남구 도곡로77길 6,37.4987822,127.0587433,32,8
코딩골드스쿨컴퓨터학원,서울특별시 강남구 삼성로 212,37.4974176,127.0653272,28,47
김용철화실미술학원,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,30,58
아토즈수리논구술학원,서울특별시 강남구 삼성로 227,37.4974041,127.0612407,780,88
묵연전통채색화학원,서울특별시 강남구 선릉로155길 25,37.5255951,127.0374953,7,54
대치명인스카이수학학원,서울특별시 강남구 선릉로64길 18,37.4979058,127.0537428,60,88
엘이피아카데미학원,서울특별시 강남구 언주로114길 15-3,37.5103277,127.0386896,40,139
K&M수학학원,서울특별시 강남구 선릉로132길 13,37.5182729,127.0422036,114,73
247에듀케어학원,서울특별시 강남구 도곡로 188,37.4918047,127.0400156,20,73
미립국어교습소,서울특별시 강남구 도곡로 510,37.4989119,127.0619546,24,6
일원튼튼마스터클럽영어교습소,서울특별시 강남구 광평로19길 10,37.4847337,127.0876186,8,4
유투엠대치원학원,서울특별시 강남구 헌릉로569길 27,37.466796,127.09879,56,133
개념을잘잡아주는수학교습소,서울특별시 강남구 삼성로4길 17,37.4876225,127.0685038,54,9
꿈꾸는화실미술교습소,서울특별시 강남구 압구정로 224,37.5285363,127.0321595,32,8
오메가수학교습소,서울특별시 강남구 삼성로61길 41,37.4984361,127.0571625,16,4
수천하학원,서울특별시 강남구 봉은사로57길 53,37.5143123,127.0438374,30,77
강남일원스즈키바이올린음악교습소,서울특별시 강남구 광평로19길 10,37.4847337,127.0876186,14,7
해법수학교습소,서울특별시 강남구 삼성로135길 41,37.5194643,127.0461082,10,5
에스메타매쓰(S Meta Math)수학교습소,서울특별시 강남구 남부순환로365길 26,37.487018,127.0396107,12,4
벡터수학교습소,서울특별시 강남구 남부순환로 2927,37.49391,127.060213,25,5
시매쓰영재중등2관학원,서울특별시 강남구 도곡로 408,37.4966877,127.0552639,150,176
매그나학원,서울특별시 강남구 삼성로 150,37.4933928,127.0673501,1128,94
인듀어런스잉글리시(Endurance English)영어학원,서울특별시 강남구 선릉로64길 8,37.4977228,127.0531038,30,68
원어비국어학원,서울특별시 강남구 선릉로64길 15,37.4981389,127.0534401,120,74
엠비씨아카데미연극학원,서울특별시 강남구 논현로86길 29,37.5005206,127.0398021,43,179
메이드5관학원,서울특별시 강남구 도곡로 430,37.4975062,127.0575512,15,115
키아나연기학원,서울특별시 강남구 논현로 554,37.5055488,127.0350697,42,50
엠엘씨(MLC)영어전문학원,서울특별시 강남구 도산대로27길 18,37.5209722,127.027586,10,10
학원/날개를달다학원,서울특별시 강남구 역삼로 462,37.502626,127.0578107,15,96
메르뷰미용학원,서울특별시 강남구 학동로 332,37.5163413,127.0391997,30,71
시대인재부엉이라이브러리이(E)관5독서실,서울특별시 강남구 도곡로 503,37.4993869,127.061403,143,86
마루국어압구정학원,서울특별시 강남구 압구정로 162,37.5262974,127.0274473,72,70
아이엔어학원,서울특별시 강남구 도곡로 526,37.4995573,127.0639286,174,195
영본어학원,서울특별시 강남구 도곡로 532,37.4997795,127.0645688,340,166
시대인재부엉이라이브러리이(E)관6독서실,서울특별시 강남구 도곡로 503,37.4993869,127.061403,143,86
하이클래스학원,서울특별시 강남구 선릉로 713,37.5185442,127.0405497,30,72
대치솔학원,서울특별시 강남구 선릉로72길 21,37.5005931,127.0527845,135,70
아이씨씨텍스타일디자인학원,서울특별시 강남구 논현로149길 65,37.5166923,127.0235229,65,70
한우리자곡독서논술교습소,서울특별시 강남구 자곡로 106,37.4719211,127.0950026,4,4
더블유프렙어학원,서울특별시 강남구 압구정로28길 22-5,37.5250123,127.0271808,20,156
이노블스언주영어학원,서울특별시 강남구 남부순환로365길 39,37.4880389,127.0397773,9478,85
씨게이트압구정어학학원,서울특별시 강남구 압구정로18길 25,37.5235062,127.0253026,98,505
엔티비(NTB)학원,서울특별시 강남구 개포로22길 32,37.4769979,127.0488545,48,153
시대인재98학원,서울특별시 강남구 도곡로 434,37.4976364,127.0579549,10530,155
대치잉글리쉬파크어학원,서울특별시 강남구 영동대로 229,37.4995718,127.0674703,60,161
대찬시대학원,서울특별시 강남구 도곡로 432,37.4975707,127.0577513,16412,131
아룸배움미용교습소,서울특별시 강남구 역삼로 420,37.5010257,127.0528917,6,6
메이저수학교습소,서울특별시 강남구 삼성로67길 49,37.4999305,127.0556143,40,5
세실피아노교습소,서울특별시 강남구 학동로81길 7,37.5195534,127.050663,5,5
블랙칸댄스학원,서울특별시 강남구 테헤란로14길 25,37.4977702,127.0340079,960,110
프라임스템주니어학원,서울특별시 강남구 역삼로 448,37.5019986,127.0562288,1101,459
반짝이는상상중공예교습소,서울특별시 강남구 삼성로 150,37.4933928,127.0673501,5,5
개념폴리아2관학원,서울특별시 강남구 남부순환로 2911-1,37.4927102,127.0577477,1175,71
최상위지름길수학교습소,서울특별시 강남구 도곡로 510,37.4989119,127.0619546,15,5
토즈스터디센터세곡독서실,서울특별시 강남구 헌릉로569길 27,37.466796,127.09879,261,121
숨마투스선릉학원,서울특별시 강남구 선릉로72길 8,37.500009,127.0518623,240,186
비바댄스스포츠학원,서울특별시 강남구 학동로4길 14,37.5105086,127.0230432,10,113
이맥스영어(emax english)원격학원,서울특별시 강남구 도곡로 528,37.4950878,127.0476626,99,99
당근영어원격학원,서울특별시 강남구 강남대로 488,37.5058766,127.0242897,396,99
펀웨이학원,서울특별시 강남구 논현로63길 62,37.4916059,127.0359728,24,163
아임뉴댄스학원,서울특별시 강남구 선릉로93길 10,37.5055544,127.0475265,180,77
남선생과학학원,서울특별시 강남구 도곡로 510,37.4989119,127.0619546,180,71
글로벌퍼스트2관학원,서울특별시 강남구 도곡로78길 22,37.4963866,127.058402,280,66
델타수학학원,서울특별시 강남구 남부순환로365길 38,37.4877892,127.039948,100,71
지스퀘어모델아카데미학원,서울특별시 강남구 언주로165길 9,37.5257722,127.0323455,60,49
우선생과학학원,서울특별시 강남구 역삼로 529,37.5040245,127.0608626,70,73
에듀코치개별지도대치한티학원,서울특별시 강남구 선릉로64길 11-4,37.4982444,127.0531917,520,107
로제타스톤영어교실교습소,서울특별시 강남구 남부순환로365길 32,37.4873997,127.0397672,9,9
유아이에스아메리카어학원,서울특별시 강남구 역삼로 464-1,37.5025741,127.0582523,50,175
류샘중국어교습소,서울특별시 강남구 삼성로 311,37.4996418,127.0601672,36,4
디앤디학원,서울특별시 강남구 도곡로63길 25,37.498657,127.0536619,50,76
청담뷰티학원,서울특별시 강남구 선릉로162길 11,37.527031,127.041471,1130,144
에?과학교습소,서울특별시 강남구 도곡로 405,37.4974385,127.0546376,8,4
삼릉음악교습소,서울특별시 강남구 봉은사로63길 25,37.5129721,127.0464821,27,4
오피아학원,서울특별시 서초구 강남대로55길 9-11,37.4950853,127.0277384,345,75
오즈영재교육미술교습소,서울특별시 서초구 사임당로 138,37.4921488,127.0239032,8,9
사관등용문학원,서울특별시 강남구 도곡로 516,37.4992034,127.0630995,210,74
탑리딩영어학원,서울특별시 강남구 남부순환로 2941,37.4942268,127.0617852,160,72
제2슈베르트바이올린교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,6,2
강남뷰티미(美)아카데미학원,서울특별시 강남구 선릉로89길 7,37.5034406,127.0487801,120,75
티앤엠(T&M)미술학원,서울특별시 강남구 테헤란로4길 38-5,37.4957184,127.0301516,200,59
애니벅스프렙위코믹스미술학원,서울특별시 강남구 봉은사로4길 22,37.5033813,127.0263822,480,112
수학관클탑학원,서울특별시 강남구 삼성로 233,37.4977699,127.0606416,10530,208
김진경국어교습소,서울특별시 강남구 압구정로 224,37.5285363,127.0321595,12,4
오면꽃예술학원,서울특별시 강남구 강남대로92길 13,37.4990416,127.0285148,110,49
사이언스액션과학교습소,서울특별시 강남구 도곡로 516,37.4992034,127.0630995,20,5
메타코드디자인미술학원,서울특별시 강남구 역삼로 408,37.500657,127.0519524,160,85
제이비교육3관학원,서울특별시 강남구 도곡로 521,37.5000321,127.0632277,1070,148
함영원명품수학관학원,서울특별시 강남구 남부순환로 2937,37.4941325,127.0615797,3084,100
위즈키즈영어교습소,서울특별시 강남구 삼성로147길 34,37.5208151,127.0465412,15,5
인트로만화학원,서울특별시 강남구 역삼로 404,37.5005204,127.0514247,380,62
아워스터디(OUR STUDY)학원,서울특별시 강남구 도곡로 510,37.4989119,127.0619546,70,71
서울뮤직센터학원,서울특별시 강남구 논현로149길 63,37.5167621,127.0236449,28,49
더감동미술학원,서울특별시 강남구 선릉로72길 35,37.5009252,127.0538935,320,83
가람국어학원,서울특별시 강남구 남부순환로 2921,37.4936059,127.0597001,40,74
하비스트학원,서울특별시 서초구 강남대로53길 7,37.494251,127.0282336,30,71
