,영업상태명,도로명주소,업태구분명,위도,경도
622,영업/정상,"서울특별시 강남구 삼성로 402, 1층 (대치동)",커피숍,37.5033843,127.0588842
623,영업/정상,"서울특별시 강남구 역삼로77길 21, 지상1층 (대치동)",커피숍,37.5037981,127.0560147
624,영업/정상,"서울특별시 강남구 삼성로86길 18, 1층 (대치동, 우경빌딩)",커피숍,37.5001306,127.0522679
625,영업/정상,"서울특별시 강남구 테헤란로27길 12, 1층 (역삼동)",편의점,37.5022774,127.0380807
626,영업/정상,"서울특별시 강남구 테헤란로108길 23, 1층 (대치동)",커피숍,37.507999,127.0664386
627,영업/정상,"서울특별시 강남구 선릉로121길 15, 1층 (논현동)",편의점,37.5136723,127.0410236
628,영업/정상,"서울특별시 강남구 밤고개로26길 50, 1층 103호 (율현동, 강남 한신휴플러스 6단지)",커피숍,37.4676239,127.1054791
629,영업/정상,"서울특별시 강남구 개포로22길 47, 1층 103호 (개포동)",커피숍,37.4763004,127.0500668
630,영업/정상,"서울특별시 강남구 자곡로3길 21, 지하2층 (자곡동)",편의점,37.4712792,127.0886878
631,영업/정상,"서울특별시 강남구 테헤란로4길 46, 1층 (역삼동, 쌍용플래티넘밸류)",편의점,37.4953995,127.030406
632,영업/정상,"서울특별시 강남구 역삼로67길 25, 1층 (대치동)",편의점,37.5029987,127.0525202
633,영업/정상,"서울특별시 강남구 자곡로 120, 지상1층 101~103호 (자곡동, 세곡드림시티)",커피숍,37.4721173,127.0965093
634,영업/정상,"서울특별시 강남구 자곡로 175, 상가동 지상1층 101호 (자곡동, LH강남아이파크)",편의점,37.4746612,127.1014323
635,영업/정상,"서울특별시 강남구 언주로 874, 지하1층 (신사동, 쌍봉빌딩)",커피숍,37.5285405,127.0340485
636,영업/정상,"서울특별시 강남구 강남대로96길 9, 지상1층 (역삼동)",편의점,37.49988010000001,127.027735
637,영업/정상,"서울특별시 강남구 역삼로 531, 1층 (대치동)",편의점,37.5040778,127.0610134
638,영업/정상,"서울특별시 강남구 강남대로 570, 1층 (논현동)",편의점,37.5136787,127.0317124
639,영업/정상,"서울특별시 강남구 봉은사로51길 5, 지하1층 (논현동)",커피숍,37.5104091,127.042677
640,영업/정상,"서울특별시 강남구 논현로106길 16, 지하1층 B02호 (역삼동)",커피숍,37.5061957,127.0356758
641,영업/정상,"서울특별시 강남구 밤고개로23길 16, 지하1층 (율현동)",커피숍,37.4734785,127.1083547
642,영업/정상,"서울특별시 강남구 테헤란로87길 22, 지하1층 Q108호 (삼성동, 한국도심공항터미널)",커피숍,37.5095909,127.0592738
643,영업/정상,"서울특별시 강남구 논현로 412, 1층 107호 (역삼동)",커피숍,37.4969835,127.0391287
644,영업/정상,"서울특별시 강남구 도산대로83길 40, 1층 (청담동)",커피숍,37.5269454,127.0489526
645,영업/정상,"서울특별시 강남구 학동로 114, 1층 (논현동)",커피숍,37.5113788,127.0232601
646,영업/정상,"서울특별시 강남구 밤고개로1길 10, 지하2층 229호 (수서동, 현대벤처빌)",커피숍,37.4880163,127.1018486
647,영업/정상,"서울특별시 강남구 영동대로85길 17, 지하1층 B122호 (대치동, 우정에쉐르)",편의점,37.50688299999999,127.062278
648,영업/정상,"서울특별시 강남구 강남대로98길 17, 1층 (역삼동)",커피숍,37.5009836,127.0279568
649,영업/정상,"서울특별시 강남구 논현로157길 20, 지상1층 (신사동)",커피숍,37.52253,127.026391
650,영업/정상,"서울특별시 강남구 압구정로28길 18, 지상1층 (신사동)",편의점,37.5254752,127.0275733
651,영업/정상,"서울특별시 강남구 선릉로94길 3, 1층 (삼성동)",커피숍,37.5059024,127.0487832
652,영업/정상,"서울특별시 강남구 압구정로 113-22, 2층 4-1, 5호 (압구정동, 미성상가)",커피숍,37.5247099,127.0196554
653,영업/정상,"서울특별시 강남구 삼성로 434, 1층 (대치동)",편의점,37.505702,127.057668
654,영업/정상,"서울특별시 강남구 논현로159길 46-6, 지하1층 (신사동)",커피숍,37.5224404,127.0244584
655,영업/정상,"서울특별시 강남구 논현로85길 52, 1층 114호 (역삼동, 역삼푸르지오시티)",커피숍,37.4981764,127.0336436
656,영업/정상,"서울특별시 강남구 압구정로 165, 지하1층 (압구정동, 현대백화점본점)",커피숍,37.5273268,127.0274265
657,영업/정상,"서울특별시 강남구 테헤란로4길 14, 지하1층 (역삼동)",커피숍,37.49725249999999,127.0295776
658,영업/정상,"서울특별시 강남구 강남대로 318, 3층 (역삼동, 타워837)",커피숍,37.4915808,127.0311894
659,영업/정상,"서울특별시 강남구 봉은사로48길 32, 지하1층 2호 (역삼동)",편의점,37.5074117,127.0420832
660,영업/정상,"서울특별시 강남구 삼성로 520, 1층 (삼성동)",패스트푸드,37.51397499999999,127.0561274
661,영업/정상,"서울특별시 강남구 헌릉로569길 27, 2층 201-1호 (세곡동)",커피숍,37.466796,127.09879
662,영업/정상,"서울특별시 강남구 논현로175길 25, 1층 7호 (신사동)",커피숍,37.5254304,127.0266876
663,영업/정상,"서울특별시 강남구 선릉로85길 8, 1층 (역삼동, 유화빌딩)",편의점,37.5029304,127.0488578
664,영업/정상,"서울특별시 강남구 도산대로 309, 4층 (신사동)",커피숍,37.52237969999999,127.0351738
665,영업/정상,"서울특별시 강남구 테헤란로25길 20, 1층 104호 (역삼동, 역삼현대벤쳐텔)",패스트푸드,37.5016367,127.0356339
666,영업/정상,"서울특별시 강남구 도곡로 457, 지상1층 (대치동)",커피숍,37.49903460000001,127.0602191
667,영업/정상,"서울특별시 강남구 강남대로84길 23, 지상1층 104호 (역삼동)",패스트푸드,37.4971347,127.0303771
668,영업/정상,"서울특별시 강남구 논현로85길 52, 지상1층 112호 (역삼동, 역삼푸르지오시티)",커피숍,37.4981764,127.0336436
669,영업/정상,"서울특별시 강남구 개포로 621, 지하1층 B111호 (개포동, sh공사)",커피숍,37.4941587,127.0786895
670,영업/정상,"서울특별시 강남구 언주로 844, 지하1층 (신사동, 윤당빌딩)",커피숍,37.5256241,127.0337152
671,영업/정상,"서울특별시 강남구 테헤란로78길 16, 2층 (대치동)",커피숍,37.505202,127.0553917
672,영업/정상,"서울특별시 강남구 강남대로98길 14, 1층 (역삼동, 재상빌딩)",커피숍,37.5006975,127.0278398
673,영업/정상,"서울특별시 강남구 논현로114길 11, B01호 (논현동)",편의점,37.5088395,127.0343136
674,영업/정상,"서울특별시 강남구 선릉로 312, 1층 1호 (대치동)",커피숍,37.4981636,127.0779335
675,영업/정상,"서울특별시 강남구 테헤란로 521, 지상1층 T-1호 (삼성동, 파르나스)",편의점,37.5090474,127.060893
676,영업/정상,"서울특별시 강남구 도산대로8길 13, 1층 (논현동)",커피숍,37.51615,127.022335
677,영업/정상,"서울특별시 강남구 선릉로116길 8, 1층 (삼성동)",편의점,37.51246620000001,127.0438252
678,영업/정상,"서울특별시 강남구 논현로105길 13, 지하1층 (역삼동)",커피숍,37.5057492,127.0331265
679,영업/정상,"서울특별시 강남구 봉은사로71길 6, 지하1층 (삼성동)",편의점,37.5126709,127.0502031
680,영업/정상,"서울특별시 강남구 강남대로124길 46, 1층 (논현동)",편의점,37.5097859,127.0260008
681,영업/정상,"서울특별시 강남구 개포로 623, 1층 101호 (개포동, 대청타워)",커피숍,37.4940992,127.0796795
682,영업/정상,"서울특별시 강남구 자곡로7길 22-2, 지하1층 (자곡동)",커피숍,37.4734517,127.0983585
683,영업/정상,"서울특별시 강남구 논현로72길 13, 1층 (역삼동)",편의점,37.4958415,127.0405444
684,영업/정상,"서울특별시 강남구 선릉로82길 40, 지상1층 102호 (대치동)",커피숍,37.5032453,127.0532733
685,영업/정상,"서울특별시 강남구 삼성로81길 29, 지상1층 (대치동)",커피숍,37.5038827,127.05526
686,영업/정상,"서울특별시 강남구 강남대로94길 9, 1층 (역삼동)",편의점,37.4994846,127.0280991
687,영업/정상,"서울특별시 강남구 압구정로28길 22-6, 지하1층 (신사동)",커피숍,37.5252862,127.0270233
688,영업/정상,"서울특별시 강남구 삼성로76길 16, 1층 102호 (대치동)",커피숍,37.5040636,127.0596603
689,영업/정상,"서울특별시 강남구 선릉로68길 19, 지상1층 (대치동)",커피숍,37.4994047,127.0531876
690,영업/정상,"서울특별시 강남구 논현로115길 69, 1층 (논현동)",편의점,37.508337,127.0275059
691,영업/정상,"서울특별시 강남구 개포로15길 10, 1층 (개포동)",편의점,37.4792076,127.0453217
692,영업/정상,"서울특별시 강남구 개포로28길 15, 1층 (개포동)",편의점,37.4781007,127.049966
693,영업/정상,"서울특별시 강남구 테헤란로55길 27, 지상1층 (역삼동)",편의점,37.5059608,127.0465583
694,영업/정상,"서울특별시 강남구 논현로131길 31, 1층 (논현동)",편의점,37.5138108,127.0278185
695,영업/정상,"서울특별시 강남구 봉은사로44길 39, 지하1층 2호 (역삼동)",편의점,37.5068384,127.0413824
696,영업/정상,"서울특별시 강남구 삼성로75길 25, 지상1층 102호 (대치동)",커피숍,37.5029252,127.056121
697,영업/정상,"서울특별시 강남구 역삼로 550, 지상1층 (대치동)",커피숍,37.5043605,127.0632448
698,영업/정상,"서울특별시 강남구 봉은사로 509, 지상1층 (삼성동)",커피숍,37.5136004,127.0545809
699,영업/정상,"서울특별시 강남구 역삼로64길 9, 지상1층 (대치동)",커피숍,37.5004504,127.0531429
700,영업/정상,"서울특별시 강남구 개포로20길 12, 1층 (개포동)",편의점,37.4779337,127.0472578
701,영업/정상,"서울특별시 강남구 남부순환로 2927, 지상1층 130호 (대치동, 대치클레시아)",커피숍,37.49391,127.060213
702,영업/정상,"서울특별시 강남구 삼성로64길 35, 1층 (대치동)",편의점,37.5007014,127.0631946
703,영업/정상,"서울특별시 강남구 봉은사로21길 21, 1층 (논현동)",편의점,37.50804600000001,127.0306269
704,영업/정상,"서울특별시 강남구 역삼로3길 10, 지상1층 (역삼동)",편의점,37.49425859999999,127.0316291
705,영업/정상,"서울특별시 강남구 도산대로27길 43, 1층 (신사동)",커피숍,37.5227805,127.0273804
706,영업/정상,"서울특별시 강남구 영동대로85길 28, 지상1층 (대치동)",커피숍,37.5068614,127.0612484
707,영업/정상,"서울특별시 강남구 삼성로 635, 지하1층 (삼성동, 헤리티지산후조리센터)",커피숍,37.5165507,127.0509767
708,영업/정상,"서울특별시 강남구 역삼로 176, 지상1층 (역삼동)",커피숍,37.4953326,127.0384877
709,영업/정상,"서울특별시 강남구 논현로63길 19, 지상1층 (역삼동)",편의점,37.4924882,127.0393437
710,영업/정상,"서울특별시 강남구 강남대로 328, 지상1층 101,102,103,104,105호 (역삼동)",커피숍,37.4923581,127.0307076
711,영업/정상,"서울특별시 강남구 봉은사로 432, 지상1, 2층 (삼성동)",패스트푸드,37.5108805,127.0473581
712,영업/정상,"서울특별시 강남구 학동로97길 20, 지상1층 (청담동)",편의점,37.5212011,127.0554736
713,영업/정상,"서울특별시 강남구 압구정로18길 25, 1층 (신사동)",편의점,37.5235062,127.0253026
714,영업/정상,"서울특별시 강남구 봉은사로37길 28, 2층 (논현동)",편의점,37.5100534,127.0359577
715,영업/정상,"서울특별시 강남구 영동대로 416, 지하1층 107호 (대치동)",편의점,37.5066085,127.0653699
716,영업/정상,"서울특별시 강남구 강남대로94길 95, 지상2층 (역삼동)",편의점,37.5011583,127.0349529
717,영업/정상,"서울특별시 강남구 테헤란로25길 6-9, 지상1층 (역삼동)",편의점,37.5012886,127.0359271
718,영업/정상,"서울특별시 강남구 봉은사로6길 30, 지하1층 (역삼동)",커피숍,37.5030831,127.0272515
719,영업/정상,"서울특별시 강남구 삼성로100길 8, 1층 (삼성동)",편의점,37.5094695,127.0560524
720,영업/정상,"서울특별시 강남구 밤고개로 99, 지하1층 SB13호 (수서동, 수서역사 내)",패스트푸드,37.4860551,127.1042286
721,영업/정상,"서울특별시 강남구 밤고개로 99, 지하1층 SB12-1호 (수서동, SRT수서역사 내)",패스트푸드,37.4860551,127.1042286
722,영업/정상,"서울특별시 강남구 도산대로19길 20, 1층 (신사동)",커피숍,37.5200233,127.0252975
723,영업/정상,"서울특별시 강남구 압구정로29길 71, 5동 1층 101호 (압구정동, 현대상가)",커피숍,37.5330263,127.0279257
724,영업/정상,"서울특별시 강남구 도산대로8길 15, 지하1층 (논현동, 논현빌딩)",편의점,37.5160288,127.0224287
725,영업/정상,"서울특별시 강남구 강남대로94길 23, 1층 (역삼동)",편의점,37.4997686,127.0291746
726,영업/정상,"서울특별시 강남구 삼성로58길 39, 1층 (대치동)",편의점,37.4994486,127.0642747
727,영업/정상,"서울특별시 강남구 밤고개로 99, 지하1층 SB14호 (수서동, SRT수서역사)",편의점,37.4860551,127.1042286
728,영업/정상,"서울특별시 강남구 도산대로1길 28, 지상1층 (신사동)",편의점,37.5185809,127.0198569
729,영업/정상,"서울특별시 강남구 역삼로 139, 1층 103호 (역삼동)",커피숍,37.4946272,127.0346868
730,영업/정상,"서울특별시 강남구 영동대로 510, 지상1층 (삼성동)",편의점,37.5105425,127.0628806
731,영업/정상,"서울특별시 강남구 영동대로 720, 1층 (청담동)",커피숍,37.5222132,127.0565181
732,영업/정상,"서울특별시 강남구 학동로33길 46, 지상1층 (논현동)",편의점,37.5177401,127.032248
733,영업/정상,"서울특별시 강남구 삼성로100길 23-9, 지하1층 (삼성동)",커피숍,37.5106309,127.0569797
734,영업/정상,"서울특별시 강남구 압구정로12길 32, 지상2층,3층 (신사동)",커피숍,37.5265851,127.0373028
735,영업/정상,"서울특별시 강남구 논현로63길 16, 지상1층 113호 (역삼동, 역삼종합시장 더블루 상가)",커피숍,37.49300119999999,127.0391173
736,영업/정상,"서울특별시 강남구 삼성로64길 5, 상가동 3층 (대치동, 대치현대아파트)",커피숍,37.5008375,127.0606945
737,영업/정상,"서울특별시 강남구 논현로68길 12, 1층 (역삼동)",편의점,37.4946047,127.0409676
738,영업/정상,"서울특별시 강남구 학동로4길 24, 지상1층 106호 (논현동)",커피숍,37.509907,127.0233354
739,영업/정상,"서울특별시 강남구 논현로16길 10-3, 지상1층 (개포동)",커피숍,37.4761776,127.0475697
740,영업/정상,"서울특별시 강남구 언주로104길 12-4, 지상1층 101호 (역삼동)",커피숍,37.5070718,127.0414354
741,영업/정상,"서울특별시 강남구 남부순환로 2912, 상가동 1층 104호 (대치동)",편의점,37.4908388,127.0572409
742,영업/정상,"서울특별시 강남구 삼성로119길 37, 지상1층 (삼성동)",편의점,37.515298,127.0485626
743,영업/정상,"서울특별시 강남구 선릉로138길 44, 지하1층 B01-2호 (청담동)",커피숍,37.51891,127.0441751
744,영업/정상,"서울특별시 강남구 역삼로52길 14, 도곡프라자 지상1층 101호 (역삼동)",편의점,37.4985444,127.0479369
745,영업/정상,"서울특별시 강남구 테헤란로 335, 지상1층 (역삼동)",편의점,37.5046528,127.048292
746,영업/정상,"서울특별시 강남구 강남대로120길 47, 지상1층 (논현동)",패스트푸드,37.5079637,127.0272423
747,영업/정상,"서울특별시 강남구 강남대로 298, 지상1층 (역삼동)",커피숍,37.5000776,127.0385419
748,영업/정상,"서울특별시 강남구 강남대로 272, 102동 1층 103호 (도곡동, 도곡푸르지오)",커피숍,37.4877745,127.0329083
749,영업/정상,"서울특별시 강남구 언주로 118, 1층 133호 (도곡동, 우성캐릭터 199)",커피숍,37.4869209,127.041226
750,영업/정상,"서울특별시 강남구 언주로 547, 1층 (역삼동)",커피숍,37.5000776,127.0385419
751,영업/정상,"서울특별시 강남구 도산대로85길 30, 지하1층 (청담동, 청담신원아침도시마인)",커피숍,37.5263993,127.049622
752,영업/정상,"서울특별시 강남구 테헤란로 518, 지하1층 (대치동, 섬유센터)",커피숍,37.5075512,127.060561
753,영업/정상,"서울특별시 강남구 밤고개로 99, 지하2층 SB27호 (수서동)",편의점,37.4860551,127.1042286
754,영업/정상,"서울특별시 강남구 논현로 546, 1층 (역삼동)",커피숍,37.5000776,127.0385419
755,영업/정상,"서울특별시 강남구 밤고개로 252, 지상1층 102호 (율현동)",편의점,37.4717963,127.1068936
756,영업/정상,"서울특별시 강남구 테헤란로 337, 1층 (역삼동)",패스트푸드,37.5047883,127.0484604
757,영업/정상,"서울특별시 강남구 삼성로 237, 1층 104호 (대치동)",편의점,37.4983679,127.060863
758,영업/정상,"서울특별시 강남구 선릉로86길 31, 지상1층 104, 104-1호 (대치동, 선릉역 롯데골드로즈2)",커피숍,37.5041507,127.0520978
759,영업/정상,"서울특별시 강남구 테헤란로107길 10, 1층 (삼성동)",커피숍,37.5105112,127.0655436
760,영업/정상,"서울특별시 강남구 강남대로58길 14, 지상1층 2호 (도곡동)",커피숍,37.4898888,127.0346807
761,영업/정상,"서울특별시 강남구 테헤란로6길 39, 지하1층 B02호 (역삼동)",패스트푸드,37.4960798,127.0315942
762,영업/정상,"서울특별시 강남구 개포로 220, 지상1층 101호 (개포동)",커피숍,37.4785029,127.0468089
763,영업/정상,"서울특별시 강남구 테헤란로 111, 2층 (역삼동)",커피숍,37.4988934,127.0292682
764,영업/정상,"서울특별시 강남구 선릉로131길 25, 지상1층 (논현동)",편의점,37.5171412,127.0389353
765,영업/정상,"서울특별시 강남구 개포로109길 5, 1층 102호 (개포동, 대치아파트단지내상가)",편의점,37.4941844,127.0752156
766,영업/정상,"서울특별시 강남구 봉은사로 326, 지상1층 (역삼동, 남전빌딩)",커피숍,37.50962630000001,127.0426871
767,영업/정상,"서울특별시 강남구 봉은사로82길 16, 지상1층 101호 (삼성동, 스카이빌)",편의점,37.51212080000001,127.0549994
768,영업/정상,"서울특별시 강남구 언주로98길 7, 1층 (역삼동)",편의점,37.5051672,127.0424533
769,영업/정상,"서울특별시 강남구 학동로43길 38, 지상1층 127호 (논현동, 논현웰스톤)",커피숍,37.5184523,127.03803
770,영업/정상,"서울특별시 강남구 삼성로 150, 지하1층 3호 (대치동, 한보종합상가)",커피숍,37.4933928,127.0673501
771,영업/정상,"서울특별시 강남구 강남대로 358, 지상9층 (역삼동, 삼성생명 역삼동 빌딩)",커피숍,37.4969927,127.0403833
772,영업/정상,"서울특별시 강남구 도곡로69길 14, 1층 (대치동)",편의점,37.4982672,127.0559861
773,영업/정상,"서울특별시 강남구 학동로 419, 1층 (청담동)",커피숍,37.5183507,127.0459641
774,영업/정상,"서울특별시 강남구 도산대로33길 8, 지상1층 101호 (신사동, 산도빌딩)",커피숍,37.5211626,127.0303013
775,영업/정상,"서울특별시 강남구 봉은사로 지하 601, 지하1층 929-1호 (삼성동, 봉은사역)",편의점,37.514221,127.060266
776,영업/정상,"서울특별시 강남구 봉은사로4길 20, 지상2층 (역삼동, 라파엘빌딩)",커피숍,37.5034798,127.0263357
777,영업/정상,"서울특별시 강남구 도산대로15길 43, 지상1층 (신사동)",커피숍,37.5210275,127.0231724
778,영업/정상,"서울특별시 강남구 언주로130길 35, 지상2층 (논현동)",커피숍,37.5157692,127.0382118
779,영업/정상,"서울특별시 강남구 논현로146길 11, 지상1층 (논현동)",편의점,37.51823359999999,127.0299141
780,영업/정상,"서울특별시 강남구 일원로5길 6, 지상1층 (일원동)",편의점,37.4906452,127.0815162
781,영업/정상,"서울특별시 강남구 테헤란로81길 13, 지상1층 (삼성동)",커피숍,37.5079687,127.0568782
782,영업/정상,"서울특별시 강남구 영동대로 513, 지하1층 P101호 (삼성동, 코엑스 스타필드)",편의점,37.5125207,127.0588194
783,영업/정상,"서울특별시 강남구 언주로 419, 지상1층 1호 (역삼동)",커피숍,37.5002694,127.0434333
784,영업/정상,"서울특별시 강남구 도산대로11길 15, 5층 502호 (신사동)",커피숍,37.5184632,127.0223766
785,영업/정상,"서울특별시 강남구 양재천로 185, 1층 (도곡동)",커피숍,37.4824591,127.0460329
786,영업/정상,"서울특별시 강남구 남부순환로359길 26, 1층 (도곡동)",커피숍,37.4864318,127.0362457
787,영업/정상,"서울특별시 강남구 언주로125길 11, 1층 (논현동)",커피숍,37.5128514,127.0343796
788,영업/정상,"서울특별시 강남구 봉은사로24길 73, 지상1층 (역삼동)",커피숍,37.5021951,127.0323208
789,영업/정상,"서울특별시 강남구 압구정로 309, 지상1층 4호,5호 (압구정동, 주구센타에이동)",편의점,37.53121429999999,127.0354395
790,영업/정상,"서울특별시 강남구 봉은사로 129, 지상1층 1호 (논현동, 거평타운오피스텔)",커피숍,37.5058893,127.0282231
791,영업/정상,"서울특별시 강남구 테헤란로 322, 2층 320호 (역삼동, 한신인터밸리24)",커피숍,37.5029732,127.0465325
792,영업/정상,"서울특별시 강남구 선릉로86길 31, 2층 205호 (대치동, 선릉역 롯데골드로즈2)",커피숍,37.5041507,127.0520978
793,영업/정상,"서울특별시 강남구 강남대로 524, 지상1층 101호 (논현동)",커피숍,37.5090222,127.0227614
794,영업/정상,"서울특별시 강남구 언주로159길 15, 나동 1층 (신사동)",커피숍,37.5241655,127.0314749
795,영업/정상,"서울특별시 강남구 테헤란로 322, 지하2층 B105호 (역삼동, 한신인터밸리24)",커피숍,37.5029732,127.0465325
796,영업/정상,"서울특별시 강남구 강남대로 292, 지상3층 (도곡동)",커피숍,37.48859059999999,127.0452757
797,영업/정상,"서울특별시 강남구 압구정로28길 49, 지상1층 101, 102호 (신사동)",편의점,37.5232923,127.027693
798,영업/정상,"서울특별시 강남구 헌릉로569길 9, 지상1층 104호 (세곡동)",커피숍,37.4667942,127.1009354
799,영업/정상,"서울특별시 강남구 논현로94길 32, 지상1층 (역삼동)",편의점,37.5029145,127.0389912
800,영업/정상,"서울특별시 강남구 영동대로 513, 1층 (삼성동, 코엑스 동측광장)",패스트푸드,37.5116828,127.059151
801,영업/정상,"서울특별시 강남구 영동대로 513, 1층 (삼성동, 코엑스 동측광장)",패스트푸드,37.5116828,127.059151
802,영업/정상,"서울특별시 강남구 영동대로 513, 1층 (삼성동, 코엑스 동측광장)",패스트푸드,37.5116828,127.059151
803,영업/정상,"서울특별시 강남구 테헤란로 517, 지하1층 (삼성동, 현대백화점 무역센터점)",커피숍,37.5086154,127.0597808
804,영업/정상,"서울특별시 강남구 강남대로152길 41, 지하1~지상4층 (신사동)",커피숍,37.5182766,127.0226867
805,영업/정상,"서울특별시 강남구 영동대로 513, 지하1층 A105호 (삼성동, 코엑스몰)",편의점,37.5125207,127.0588194
806,영업/정상,"서울특별시 강남구 영동대로 513, 지하1층 A106호 (삼성동, 코엑스)",커피숍,37.5125207,127.0588194
807,영업/정상,"서울특별시 강남구 개포로 617, 로비 1층 (개포동, 수서경찰서)",커피숍,37.49349,127.0772119
808,영업/정상,"서울특별시 강남구 테헤란로 313, 성지하이츠1 지하1층 6호 (역삼동)",패스트푸드,37.5038117,127.0452472
809,영업/정상,"서울특별시 강남구 테헤란로 152, 지하2층 (역삼동, 강남파이낸스센터)",커피숍,37.499927,127.036789
810,영업/정상,"서울특별시 강남구 강남대로140길 6, 1층 (논현동)",커피숍,37.5137083,127.0210182
811,영업/정상,"서울특별시 강남구 역삼로19길 14, 1층 101,102호 (역삼동, 노블스위트)",편의점,37.4960919,127.0373445
812,영업/정상,"서울특별시 강남구 영동대로 325, 지상1층 (대치동, 해암빌딩)",커피숍,37.5034607,127.065435
813,영업/정상,"서울특별시 강남구 선릉로 225, 지하1층 B101,B102호 (도곡동, 도곡렉슬아파트상가)",편의점,37.4953404,127.0526522
814,영업/정상,"서울특별시 강남구 학동로 342, 지하1층 B110호 (논현동, 강남구청역 에스케이 허브 블루)",커피숍,37.5166861,127.0405907
815,영업/정상,"서울특별시 강남구 도곡로99길 23, 지상1층 101호 (대치동)",커피숍,37.5021597,127.0654252
816,영업/정상,"서울특별시 강남구 언주로 211, 병원동 3층 (도곡동)",커피숍,37.4925494,127.0465277
817,영업/정상,"서울특별시 강남구 압구정로28길 13, 1층 (신사동)",패스트푸드,37.5256801,127.0278545
818,영업/정상,"서울특별시 강남구 도산대로53길 13, 2층 (신사동)",커피숍,37.5240398,127.0382807
819,영업/정상,"서울특별시 강남구 광평로34길 30, 지상1층 (수서동)",커피숍,37.482202,127.0941635
820,영업/정상,"서울특별시 강남구 역삼로88길 7, 1층 (대치동)",커피숍,37.5034635,127.0614903
821,영업/정상,"서울특별시 강남구 선릉로 845, 2층 10호 (신사동)",커피숍,37.5275709,127.0403105
822,영업/정상,"서울특별시 강남구 삼성로120길 7, 1층 (삼성동)",편의점,37.5167407,127.0521616
823,영업/정상,"서울특별시 강남구 강남대로112길 20, 지하1,지상1층 (논현동)",커피숍,37.5055149,127.0260688
824,영업/정상,"서울특별시 강남구 도산대로 118, 지상1층 (논현동, 논현빌딩)",커피숍,37.5165672,127.021503
825,영업/정상,"서울특별시 강남구 논현로131길 12, 지하1층 (논현동)",커피숍,37.5144966,127.0292517
826,영업/정상,"서울특별시 강남구 논현로167길 21, 1층 (신사동)",커피숍,37.524497,127.026287
827,영업/정상,"서울특별시 강남구 선릉로69길 19, 지상1층 110호 (역삼동, 역삼래미안상가)",커피숍,37.4975157,127.0500483
828,영업/정상,"서울특별시 강남구 언주로 707, 1층 (논현동)",커피숍,37.5136787,127.0317124
829,영업/정상,"서울특별시 강남구 강남대로98길 17, 2층 (역삼동)",커피숍,37.5009836,127.0279568
830,영업/정상,"서울특별시 강남구 봉은사로50길 19, 지하1층 B01호 (역삼동, 현빌딩)",편의점,37.5088831,127.0434531
831,영업/정상,"서울특별시 강남구 압구정로79길 53, 1층 (청담동)",커피숍,37.5256451,127.0515161
832,영업/정상,"서울특별시 강남구 언주로159길 5, 1층 (신사동)",커피숍,37.5242899,127.032441
833,영업/정상,"서울특별시 강남구 선릉로90길 62, 1층 (대치동)",커피숍,37.5052794,127.0541608
834,영업/정상,"서울특별시 강남구 삼성로95길 15, 1층 (삼성동)",편의점,37.5077573,127.0545287
835,영업/정상,"서울특별시 강남구 삼성로107길 9, 지상1층 (삼성동)",편의점,37.5113581,127.0531112
836,영업/정상,"서울특별시 강남구 논현로72길 13, 1층 (역삼동)",커피숍,37.4958415,127.0405444
837,영업/정상,"서울특별시 강남구 언주로 626, 지상1층 101호 (논현동, 논현로얄팰리스)",커피숍,37.5125944,127.0360626
838,영업/정상,"서울특별시 강남구 도산대로 142, 지하1층 (논현동, 아이디병원)",커피숍,37.5251762,127.0250493
839,영업/정상,"서울특별시 강남구 논현로159길 10, 1층 (신사동)",편의점,37.5231372,127.0274336
840,영업/정상,"서울특별시 강남구 언주로69길 16, 지상1층 101호 (역삼동)",커피숍,37.4964086,127.0439477
841,영업/정상,"서울특별시 강남구 봉은사로 452, 지하1층 (삼성동)",커피숍,37.5115242,127.0490814
842,영업/정상,"서울특별시 강남구 헌릉로571길 7, 1층 102호 (세곡동)",커피숍,37.4660493,127.1013512
843,영업/정상,"서울특별시 강남구 헌릉로745길 37, 지상1층 101호 (율현동, 강남자동차매매장 비동)",편의점,37.470254,127.1184614
844,영업/정상,"서울특별시 강남구 자곡로 180, 지상1층 111-2호 (자곡동, 강남유탑유블레스)",편의점,37.4735878,127.1030378
845,영업/정상,"서울특별시 강남구 봉은사로26길 20, 지상1층 (역삼동)",커피숍,37.5057663,127.0334499
846,영업/정상,"서울특별시 강남구 논현로119길 42, 1층 101호 (논현동)",커피숍,37.5087198,127.0296591
847,영업/정상,"서울특별시 강남구 도곡로 401, 지하1층 (대치동, 롯데백화점 강남점)",커피숍,37.496941,127.05332
848,영업/정상,"서울특별시 강남구 선릉로 724, 2층 (청담동, 트리제이빌딩)",커피숍,37.5192918,127.0408262
849,영업/정상,"서울특별시 강남구 테헤란로55길 28, 지하1층 (역삼동)",커피숍,37.5061285,127.0467179
850,영업/정상,"서울특별시 강남구 압구정로14길 24, 지상1층 101호 (신사동)",커피숍,37.5227255,127.023186
851,영업/정상,"서울특별시 강남구 강남대로132길 59, 지하1층 B101호 (논현동)",커피숍,37.5135109,127.0258454
852,영업/정상,"서울특별시 강남구 테헤란로25길 39, 1층 (역삼동, MK빌딩)",편의점,37.5030766,127.0347559
